customer_tenure_months,customer_age,gender,region,contract_type,payment_method,has_premium_plan,num_products_subscribed,has_online_support,has_loyalty_program,monthly_spend_eur,avg_monthly_data_gb,num_support_calls_last_6m,num_purchases_last_3m,days_since_last_purchase,return_rate_pct,promotion_response_rate,satisfaction_score,nps_score,churned
16,47,Female,South,Month-to-Month,Digital Wallet,0,4,1,0,64.28,0.6,0,2,6,3.2,0.098,2.5,4,0
50,68,Female,East,Month-to-Month,Digital Wallet,0,5,1,1,27.38,6.4,0,5,23,3.6,0.39,1.8,8,0
32,30,Male,Central,Two Year,Bank Transfer,1,2,0,0,45.55,6.6,0,4,8,4.8,0.419,2.4,2,0
14,49,Female,West,Month-to-Month,Bank Transfer,0,3,0,0,,9.1,0,1,5,1.7,0.171,3.5,6,0
2,60,Female,West,One Year,Bank Transfer,1,3,0,1,21.51,6.6,0,2,22,2.7,0.178,4.2,6,0
22,77,Male,East,One Year,Credit Card,0,2,0,1,38.8,1.7,2,2,4,6.8,0.405,3.9,6,0
6,43,Female,North,Month-to-Month,Credit Card,0,1,1,0,28.47,3.3,1,4,13,29.8,0.053,3.5,6,1
27,42,Male,East,One Year,Digital Wallet,1,2,1,0,21.97,2.9,1,8,36,8.8,0.061,2.5,5,0
1,63,Male,West,Two Year,Digital Wallet,1,1,1,1,122.56,3.8,1,5,129,0.3,0.615,4.6,4,0
3,64,Female,South,Two Year,Credit Card,0,2,0,1,91.8,5.1,3,5,34,16.8,0.129,2.9,5,0
10,54,Female,West,Two Year,Credit Card,1,1,1,1,56.28,7.1,1,1,4,1.9,0.418,4.7,7,0
34,34,Male,South,Two Year,Bank Transfer,1,3,1,0,14.21,2.1,0,1,54,21.2,0.357,3.9,6,0
21,35,Female,South,Month-to-Month,Digital Wallet,1,2,0,1,67.48,7.6,1,3,28,7.4,0.659,3.9,7,1
1,40,Female,North,One Year,Invoice,0,1,1,0,53.35,9.5,1,4,35,0.5,0.291,3.5,7,0
2,21,Female,West,Two Year,Digital Wallet,0,2,1,1,37.42,4.8,2,3,9,7,0.051,4.3,9,0
12,74,Male,South,Two Year,Digital Wallet,0,4,0,1,24.2,4.4,2,2,26,3.6,0.346,3.4,6,0
23,19,Female,West,Month-to-Month,Bank Transfer,0,1,1,1,20.69,9.5,0,3,0,10,0.28,2.5,4,0
6,70,Female,Central,Month-to-Month,Bank Transfer,0,1,0,1,41.28,3.6,1,7,40,1.1,0.496,2.7,2,1
3,19,Male,West,Month-to-Month,Invoice,0,1,0,0,23.93,6.3,2,3,14,6.7,0.299,2.7,3,1
16,74,Male,Central,Two Year,Invoice,0,4,1,0,104.25,29.8,2,5,9,3.4,0.276,1.9,7,0
6,68,Female,Central,Month-to-Month,Digital Wallet,1,3,1,1,31.39,16.9,4,5,2,10.7,0.147,2.6,3,1
5,21,Male,South,Month-to-Month,Credit Card,0,4,1,1,33.17,6.5,3,6,2,0.4,0.282,4.2,9,0
40,63,Female,Central,Two Year,Digital Wallet,0,3,0,0,20,15.2,1,4,,14.6,0.122,3.8,4,0
12,64,Male,Central,Month-to-Month,Bank Transfer,0,1,1,1,28.73,11.4,0,3,41,4.3,0.585,3.1,3,1
8,50,Female,North,Two Year,Invoice,0,1,0,0,31.74,19.1,0,3,9,5.2,0.277,4.1,10,0
119,63,Male,West,One Year,Bank Transfer,0,3,1,0,49.27,6.2,0,5,6,19.6,0.533,3.5,3,0
62,25,Male,West,Month-to-Month,Credit Card,0,2,1,1,16.17,7.2,1,1,3,15.2,0.178,2.1,,0
9,52,Male,Central,One Year,Credit Card,0,3,0,1,64.35,16.6,1,1,5,9.1,0.372,3.4,6,0
49,24,Male,North,Month-to-Month,Bank Transfer,0,4,0,0,19.89,10.5,0,2,,2.5,0.562,4.9,2,0
11,58,Male,East,Month-to-Month,Bank Transfer,0,2,0,0,30.92,10.8,0,0,12,7,0.225,5,6,1
10,31,Male,West,Month-to-Month,Invoice,1,4,1,1,,10.8,0,2,15,12.6,0.313,4.4,4,1
44,60,Male,West,Two Year,Bank Transfer,1,2,1,0,65.56,1.6,0,6,40,1.4,0.176,2.8,7,0
21,68,Male,North,One Year,Digital Wallet,0,3,0,1,14.43,12,1,1,3,7.2,0.375,3.6,7,0
17,46,Male,Central,One Year,Digital Wallet,1,2,0,1,11.7,4.5,0,5,7,9.4,0.313,5,4,0
43,70,Female,East,One Year,Bank Transfer,0,4,1,1,28.58,2.3,0,3,2,2.1,0.226,2.9,6,0
3,20,Female,South,Month-to-Month,Invoice,1,4,1,0,27.54,1.3,2,1,62,2.7,0.162,2.5,9,1
2,50,Male,East,Two Year,Credit Card,0,3,0,0,,4.6,2,1,19,0,0.07,4.5,5,0
14,30,Male,Central,Month-to-Month,Bank Transfer,0,1,1,1,8.51,3.2,0,3,12,0.5,0.202,3.9,6,0
5,64,Female,Central,Two Year,Invoice,0,4,1,1,31.92,3.1,2,5,26,1.3,0.352,3.8,9,0
28,47,Female,South,Two Year,Bank Transfer,1,3,1,1,9.51,12.9,2,2,6,3,0.193,4.1,8,0
5,54,Male,West,One Year,Credit Card,0,1,1,1,20.74,9.4,1,0,,1.9,0.245,5,7,0
29,55,Female,Central,Month-to-Month,Invoice,1,2,0,1,46.94,0.7,1,5,4,11,0.231,3.3,4,1
25,79,Female,East,One Year,Digital Wallet,0,2,0,1,,3.3,1,5,,0.3,0.562,4.3,6,0
29,69,Female,West,One Year,Bank Transfer,0,2,0,0,71.22,4.4,3,1,31,2.3,0.083,4.2,3,0
17,30,Female,North,Two Year,Digital Wallet,0,2,0,1,29.18,8.6,1,9,9,1.5,0.616,3.5,5,0
26,30,Male,East,Month-to-Month,Credit Card,1,5,1,0,19.07,32,2,2,3,0.9,0.235,2.9,5,0
17,63,Male,East,Month-to-Month,Digital Wallet,1,2,0,1,28.3,4.9,0,2,8,8.3,0.157,2.3,5,0
15,34,Male,East,Month-to-Month,Bank Transfer,0,1,0,1,13.02,4,0,4,56,12,0.256,4.7,4,0
53,46,Male,East,Two Year,Digital Wallet,1,1,1,1,48.63,36.2,0,3,,25.1,0.266,3,6,0
1,33,Male,East,One Year,Credit Card,0,3,1,1,62.79,0.1,2,2,26,0.4,0.317,3.2,7,0
2,27,Female,West,Month-to-Month,Digital Wallet,0,1,0,1,15.53,12.2,3,2,26,1.1,0.25,3.5,7,1
54,50,Male,North,Two Year,Digital Wallet,1,1,1,0,,30.6,0,1,8,9.9,0.027,2.2,4,0
2,35,Female,Central,Month-to-Month,Bank Transfer,1,2,0,1,36.39,16.4,1,3,37,4.9,0.378,2.2,6,1
14,57,Female,North,Month-to-Month,Invoice,0,1,0,0,45.21,57.1,2,2,17,28.5,0.286,3.4,3,1
9,27,Male,Central,One Year,Bank Transfer,0,2,0,0,51.97,26.2,2,1,40,6.8,0.077,4.4,5,0
50,77,Male,West,Month-to-Month,Digital Wallet,1,4,1,1,18.98,5.7,1,2,15,2.2,0.208,4.1,2,0
24,78,Female,South,Month-to-Month,Digital Wallet,0,1,0,0,15,6,1,5,17,18.7,0.287,3.9,3,1
8,60,Female,North,One Year,Credit Card,0,1,1,1,87.38,5.4,1,2,28,11.8,0.44,3.9,2,0
1,71,Male,North,Month-to-Month,Credit Card,1,2,1,1,48.35,13.1,1,3,62,3.6,0.712,2.3,4,1
15,53,Female,West,One Year,Credit Card,0,2,0,0,,8,2,4,5,1.1,0.631,2.6,9,0
26,62,Female,West,Month-to-Month,Credit Card,1,2,0,1,27.43,2.2,0,1,38,0.3,0.245,4.3,6,0
82,22,Female,North,One Year,Bank Transfer,0,2,0,0,57.79,10.5,1,7,7,5.4,0.246,3.9,3,0
24,66,Female,North,Two Year,Invoice,0,1,1,0,83.34,10,2,5,13,4.2,0.144,3.9,6,0
11,34,Male,South,Month-to-Month,Credit Card,0,1,0,0,29.88,2.2,0,3,37,0.8,0.511,4.3,5,0
9,35,Female,South,Month-to-Month,Invoice,0,3,0,1,7.89,7.4,2,2,47,19.5,0.309,5,3,0
8,39,Male,North,Two Year,Credit Card,0,2,0,1,56.44,0.8,0,4,,19.2,0.233,,1,0
120,35,Male,South,Two Year,Credit Card,1,3,1,0,11.54,14.5,1,3,44,3.4,0.368,5,5,0
11,52,Female,West,Month-to-Month,Credit Card,1,3,1,1,25.83,5.5,0,2,2,10.2,0.175,,8,0
2,20,Male,West,Month-to-Month,Invoice,0,3,1,0,31.01,8.2,3,1,0,7.2,0.188,5,3,1
29,59,Female,South,Two Year,Credit Card,0,4,0,1,36.19,6.1,0,2,46,1.5,0.337,5,0,0
17,22,Male,North,Month-to-Month,Digital Wallet,0,1,1,0,20.8,3.4,1,3,41,3.4,0.313,4.3,7,1
51,50,Female,South,Month-to-Month,Bank Transfer,0,2,1,1,36.42,5.1,0,4,0,2,0.29,3.4,7,0
39,30,Female,North,Month-to-Month,Invoice,0,4,0,0,34.92,3.4,2,3,29,27.5,0.442,4.6,7,0
15,51,Female,Central,Month-to-Month,Invoice,0,2,1,0,92.82,3.2,0,2,49,6.1,0.361,3.1,9,1
13,52,Male,Central,One Year,Invoice,0,1,0,1,33.76,7,0,4,9,23.9,0.196,4.8,1,0
68,63,Female,West,Two Year,Invoice,1,3,0,1,28.5,2.2,1,7,30,11.7,0.341,1.6,6,0
37,38,Female,Central,One Year,Credit Card,0,2,1,0,38.7,21.2,1,9,38,0.7,0.291,3.9,9,0
25,66,Male,Central,Two Year,Bank Transfer,1,2,1,0,16.36,8.1,2,1,23,7.3,0.222,3.9,4,0
50,38,Male,Central,Month-to-Month,Credit Card,1,4,1,0,23.98,30.7,2,1,25,16.5,0.323,,6,0
4,65,Female,East,Month-to-Month,Bank Transfer,1,4,1,0,27.77,22.7,1,4,10,5.3,0.424,3.4,5,0
45,49,Male,North,Two Year,Bank Transfer,1,1,1,1,66.72,13.1,2,2,5,2.2,0.673,,4,0
7,79,Female,North,One Year,Digital Wallet,1,4,0,1,30.62,52.2,0,3,29,2.6,0.249,,6,0
2,29,Female,Central,Month-to-Month,Digital Wallet,1,5,0,0,19.45,18.1,0,3,94,1.7,0.213,2.7,3,1
34,29,Female,Central,One Year,Bank Transfer,0,2,1,0,,6.7,1,4,,21.9,0.399,3.8,2,0
20,41,Female,South,Month-to-Month,Bank Transfer,0,1,0,1,32.5,7,2,1,,1.4,0.287,3.3,8,0
53,56,Male,West,Month-to-Month,Invoice,1,3,1,1,12.82,7.3,0,2,12,3.2,0.168,2.1,7,0
2,75,Male,North,Month-to-Month,Credit Card,0,3,1,1,24.26,21.8,0,7,18,13.6,0.222,3.9,3,1
27,63,Male,North,Two Year,Bank Transfer,0,2,1,0,81.13,11.7,0,6,180,10.3,0.579,3.9,10,0
84,57,Female,North,One Year,Invoice,0,1,1,0,16.3,8.4,3,2,0,0.3,0.091,3.7,9,0
15,60,Female,West,Month-to-Month,Bank Transfer,0,5,0,0,73.9,6.8,3,2,19,2.7,0.209,4.9,6,0
7,64,Male,East,Month-to-Month,Credit Card,0,3,0,0,15.81,36.2,0,2,69,10,0.118,3.1,7,0
8,36,Male,Central,Month-to-Month,Credit Card,1,4,1,1,34.14,0.6,3,3,28,5.1,0.563,2.9,7,0
5,53,Male,West,Month-to-Month,Invoice,1,5,1,0,20.07,24,4,6,9,3.7,0.23,4.8,8,1
22,66,Male,South,Month-to-Month,Invoice,1,2,0,1,29.09,0.6,1,2,21,1.4,0.42,2.6,10,0
60,64,Male,North,Month-to-Month,Bank Transfer,1,3,1,0,27.88,14.5,0,3,10,5.7,0.205,4.7,6,0
23,41,Female,East,One Year,Invoice,1,1,0,1,41.45,10.7,2,8,37,3.6,0.62,5,0,0
81,38,Male,North,Month-to-Month,Invoice,0,1,1,0,13.75,9.4,1,0,,0.2,0.045,4.5,7,0
4,74,Male,South,Month-to-Month,Invoice,0,2,0,1,71.49,26.1,3,1,11,12.6,0.291,3.1,2,1
6,44,Male,North,Two Year,Digital Wallet,0,4,1,1,17.91,13.6,0,4,1,0.3,0.108,2.9,9,0
60,43,Male,West,One Year,Digital Wallet,0,4,0,1,25.1,1.9,1,4,9,1.5,0.159,3.3,4,0
16,48,Male,West,Month-to-Month,Digital Wallet,1,4,0,0,36.23,1.2,0,4,27,5.1,0.28,5,4,1
15,45,Male,Central,Month-to-Month,Digital Wallet,0,3,0,0,22.66,9.8,1,1,60,20.4,0.098,3.1,7,0
1,18,Male,North,Month-to-Month,Invoice,1,5,0,0,42.43,2.1,3,5,15,7.9,0.287,2.6,4,1
8,22,Female,South,One Year,Credit Card,1,2,1,1,18.78,26.9,0,3,105,12,0.12,3.4,1,1
35,55,Female,East,Month-to-Month,Credit Card,1,1,1,0,28.64,27.3,1,4,6,6.8,0.446,3.3,7,1
28,63,Female,South,One Year,Credit Card,0,2,1,0,43.73,42.1,1,3,1,6.3,0.213,3.3,9,0
40,57,Female,South,Month-to-Month,Invoice,1,3,0,1,10.54,2,0,2,25,2.9,0.335,4.8,2,0
50,53,Female,South,One Year,Invoice,0,2,0,0,56.58,6.5,1,7,,0.9,0.36,2.7,5,0
25,30,Male,West,Month-to-Month,Digital Wallet,0,4,1,0,108.47,6.3,0,6,0,1.2,0.33,2.1,8,0
8,67,Female,Central,One Year,Credit Card,0,3,0,1,83.19,3.5,1,3,30,0.2,0.344,2.9,5,0
30,36,Female,North,Month-to-Month,Credit Card,1,3,1,1,33.07,17,1,1,9,16.9,0.204,3.7,6,1
27,35,Female,West,One Year,Digital Wallet,1,4,0,0,31.85,1.1,1,8,6,5.3,0.345,2.8,3,0
11,31,Male,Central,Two Year,Credit Card,1,4,0,1,12.17,12.1,0,3,37,26.8,0.155,5,7,0
120,56,Female,Central,One Year,Credit Card,0,1,0,0,103.9,2.8,2,4,42,8.7,0.306,,5,0
7,47,Male,East,Two Year,Digital Wallet,0,3,0,1,25.33,3.3,0,8,31,4.3,0.279,3,6,0
18,41,Female,West,Month-to-Month,Invoice,0,1,0,0,49,9.6,0,7,15,10.7,0.416,3.2,7,0
9,41,Male,West,Month-to-Month,Bank Transfer,1,3,0,1,53.81,28.5,1,2,17,2,0.22,4.1,3,0
1,25,Female,Central,Month-to-Month,Digital Wallet,0,3,1,1,70.53,9.4,3,2,3,8.7,0.501,5,6,0
15,33,Female,South,Month-to-Month,Credit Card,1,3,0,1,28.74,3.5,2,3,8,13.1,0.173,3.6,4,1
74,35,Female,West,Month-to-Month,Bank Transfer,0,2,0,0,16.67,27.8,1,4,70,6.9,0.113,3.5,10,0
31,59,Male,North,Month-to-Month,Credit Card,0,3,1,0,33.96,6.5,2,2,9,10.7,0.613,3,5,0
28,67,Male,North,Month-to-Month,Digital Wallet,0,2,0,1,28.22,2.9,0,1,8,0.7,0.342,4.2,10,0
44,56,Female,Central,Month-to-Month,Digital Wallet,0,2,0,1,23.9,1.6,1,5,5,8.3,0.336,3.9,10,0
42,30,Male,North,Month-to-Month,Credit Card,1,1,1,1,22.98,22.5,1,2,15,26.8,0.308,2.9,6,0
6,74,Male,West,Month-to-Month,Credit Card,1,3,0,1,64.34,6,0,2,69,0.2,0.399,4.2,6,1
60,54,Male,West,Month-to-Month,Digital Wallet,1,2,0,1,45.64,25.2,3,4,180,5,0.137,4.1,5,1
21,79,Male,Central,Month-to-Month,Digital Wallet,0,2,1,0,20.79,16,2,4,9,0.2,0.221,5,5,0
32,55,Male,Central,Month-to-Month,Invoice,1,1,1,0,46.19,0.4,0,6,9,4.6,0.275,3.7,3,0
53,62,Male,West,Month-to-Month,Bank Transfer,1,1,0,0,42.56,0.1,1,2,21,18.4,0.389,3.9,4,0
13,21,Female,East,Two Year,Bank Transfer,0,1,0,1,33.19,5.2,3,7,5,13,0.344,3.4,4,0
6,26,Male,West,Month-to-Month,Digital Wallet,0,4,1,1,33.1,8.6,1,6,18,12.6,0.272,2.1,4,1
49,56,Female,Central,One Year,Credit Card,0,1,0,0,19.77,21.2,0,3,,1,0.171,3,10,0
79,75,Female,West,Month-to-Month,Bank Transfer,0,3,0,1,50.99,4.4,0,2,11,14.2,0.244,3,6,0
13,74,Female,West,One Year,Digital Wallet,0,2,1,0,23.25,3.9,3,3,54,20.3,0.487,3.7,0,0
34,25,Female,South,Month-to-Month,Digital Wallet,0,4,1,1,7.31,5.9,1,6,35,0.2,0.402,5,8,0
37,30,Male,South,One Year,Digital Wallet,0,3,0,0,13.1,4,2,4,11,0.6,0.249,,5,0
5,42,Male,East,Month-to-Month,Credit Card,1,1,1,1,29.46,4.3,4,5,26,1,0.073,5,8,1
10,25,Male,North,Two Year,Invoice,1,1,0,0,21.96,19.1,2,3,7,15.8,0.166,4.9,2,0
29,26,Female,North,Month-to-Month,Digital Wallet,1,1,1,0,22.14,3.5,1,5,0,5.1,0.238,,7,0
1,53,Female,South,One Year,Credit Card,1,1,1,0,,19.9,0,2,42,2.1,0.72,3.7,7,0
25,73,Male,East,One Year,Digital Wallet,0,3,1,0,37.3,31.9,1,5,6,15.7,0.141,3.8,5,0
80,64,Female,West,Month-to-Month,Bank Transfer,0,3,0,1,75.41,1.1,0,6,10,16.5,0.357,4.1,4,0
16,50,Female,East,Month-to-Month,Digital Wallet,0,1,1,1,17.23,1.8,0,1,10,2.4,0.178,5,3,0
11,57,Male,West,Month-to-Month,Credit Card,1,4,0,1,13.61,10.2,0,7,29,18.3,0.224,3.1,7,0
38,38,Male,West,Two Year,Credit Card,0,3,0,1,63.24,2.9,0,4,,3.6,0.687,3.1,3,0
2,33,Female,South,Two Year,Invoice,0,3,1,0,60.2,21,0,1,8,8.9,0.437,3.9,3,0
73,22,Female,North,Month-to-Month,Bank Transfer,0,1,1,1,,1.8,0,3,4,32.8,0.429,3.9,3,0
36,35,Male,North,Month-to-Month,Bank Transfer,1,3,1,1,26.4,19.4,0,8,18,3.1,0.253,2.9,8,0
53,43,Male,East,Month-to-Month,Credit Card,0,3,0,1,43.33,5.5,0,2,3,14.6,0.054,4.5,0,0
39,35,Male,Central,Month-to-Month,Invoice,0,2,1,1,97.56,0.4,0,1,1,6.5,0.432,1.6,5,0
38,33,Male,Central,Two Year,Credit Card,0,1,1,1,57.59,3.8,2,3,44,0.3,0.553,4.1,6,0
42,24,Female,East,One Year,Credit Card,0,4,0,1,11.76,17.1,1,9,3,1.9,0.173,4,6,0
81,34,Female,East,Two Year,Invoice,1,1,0,0,41.03,37.2,2,3,,1.6,0.109,3.6,5,0
58,31,Female,North,Month-to-Month,Invoice,0,2,0,0,84.88,4.5,1,2,73,13.2,0.325,2.6,0,0
1,77,Male,North,Month-to-Month,Digital Wallet,1,5,1,0,32.16,10.3,0,7,32,2.4,0.515,4.6,7,0
61,67,Male,South,Two Year,Credit Card,1,3,1,1,25.59,15.3,0,4,63,12.3,0.183,4.1,0,0
33,46,Female,North,One Year,Bank Transfer,1,5,1,0,29.18,28.2,3,3,4,12.4,0.485,4.3,7,0
52,39,Male,West,One Year,Digital Wallet,0,1,1,1,,1.9,1,5,33,3.8,0.141,2.7,6,0
17,50,Male,Central,One Year,Credit Card,0,2,1,1,32.33,48.2,1,5,30,1.2,0.054,3.3,,0
6,20,Female,North,One Year,Digital Wallet,0,4,1,1,60.63,19.2,1,6,30,6.1,0.622,3.2,6,0
5,18,Female,East,One Year,Digital Wallet,0,4,1,0,47.41,6,1,5,17,1,0.301,2.5,9,0
3,42,Male,North,Two Year,Bank Transfer,1,3,1,0,30.34,2.3,0,2,4,1.8,0.265,3.8,2,0
1,73,Female,East,Month-to-Month,Digital Wallet,1,1,0,1,15.95,2.6,2,5,38,2.4,0.246,,9,1
20,52,Male,Central,Month-to-Month,Credit Card,0,4,0,1,40.37,24.4,1,4,21,3,0.063,3.6,7,0
46,53,Female,North,Month-to-Month,Bank Transfer,0,1,1,0,86.68,1.2,0,2,37,7.5,0.097,3.4,7,0
9,36,Male,East,Month-to-Month,Credit Card,0,1,1,1,77.52,0.8,1,4,4,10.4,0.317,3.3,10,0
48,52,Male,East,Month-to-Month,Digital Wallet,0,1,1,0,64.76,5.5,0,10,5,3.5,0.68,3.2,5,0
10,34,Male,North,Two Year,Credit Card,0,3,0,1,78.69,4.9,0,4,84,1.3,0.174,3.8,7,0
13,43,Female,Central,Month-to-Month,Digital Wallet,1,1,1,1,19.93,12.5,0,5,7,6.5,0.518,4.1,5,0
6,54,Male,North,Month-to-Month,Invoice,0,4,0,0,20.67,3.5,2,3,7,9,0.18,2.9,5,1
30,24,Female,West,Two Year,Bank Transfer,0,4,1,1,25.05,29.2,1,2,0,5,0.536,5,3,0
36,46,Female,Central,One Year,Digital Wallet,1,1,1,0,26.11,12,0,4,5,0.4,0.303,3.4,5,0
29,52,Female,North,Month-to-Month,Bank Transfer,0,4,0,0,13.68,18.9,1,3,0,2.2,0.472,,9,0
41,25,Male,East,Month-to-Month,Credit Card,0,1,1,0,12.23,26.2,2,3,28,10.7,0.278,3.9,0,1
23,51,Female,North,One Year,Invoice,1,3,1,1,17.44,0.2,0,3,48,3.4,0.165,3.1,6,0
17,47,Male,East,Two Year,Digital Wallet,0,4,1,0,15.41,13.6,1,5,0,4.2,0.11,3.3,6,0
19,73,Female,Central,Month-to-Month,Invoice,1,5,0,0,65.71,0.8,2,3,30,8.8,0.137,2.9,8,1
26,62,Female,East,One Year,Digital Wallet,0,4,1,1,35.07,4.8,0,1,4,5.3,0.086,4.9,4,0
26,67,Female,North,One Year,Invoice,1,3,0,0,49.85,1.1,2,3,1,7.8,0.434,2.2,1,0
5,64,Male,South,Month-to-Month,Bank Transfer,1,2,1,1,52.64,0.5,2,5,8,19.2,0.056,3.1,7,1
1,72,Female,North,Month-to-Month,Digital Wallet,1,2,1,1,55.19,68.8,2,7,29,8.6,0.445,4.3,5,1
8,49,Male,North,Two Year,Invoice,0,2,0,1,,21.8,5,1,2,14,0.222,3.3,5,0
5,75,Male,East,One Year,Digital Wallet,0,1,1,1,57.43,1.9,1,6,22,8,0.244,3.7,7,0
21,60,Male,South,Month-to-Month,Invoice,0,1,0,0,24.64,3,1,5,19,6.9,0.164,3.5,4,1
19,23,Male,West,One Year,Digital Wallet,1,1,1,1,28.77,24.2,1,3,2,1.8,0.293,3.6,0,0
12,51,Female,Central,Month-to-Month,Bank Transfer,1,2,0,1,73.95,2.1,2,4,37,3.2,0.448,3,10,1
44,35,Female,West,Two Year,Credit Card,0,1,0,1,15.38,23.5,3,4,2,2.4,0.041,4.4,4,0
22,32,Male,North,Two Year,Bank Transfer,1,1,1,1,16.78,3.1,1,4,24,0.4,0.291,5,7,0
25,43,Female,East,Month-to-Month,Invoice,1,1,1,1,28.73,2,3,2,35,11.6,0.236,4.1,5,0
2,65,Male,South,Month-to-Month,Digital Wallet,0,2,0,1,33.98,5.9,2,2,1,6.5,0.12,2.9,5,1
17,40,Female,Central,Month-to-Month,Digital Wallet,1,2,1,0,31.31,17.7,0,5,3,9.4,0.496,3.3,6,0
10,50,Female,Central,Two Year,Credit Card,0,1,1,1,33.39,7.1,1,2,7,5.8,0.111,4.4,6,0
1,50,Female,South,Month-to-Month,Bank Transfer,0,1,1,1,33.17,2.1,0,2,32,9.8,0.242,2.7,10,0
5,54,Female,Central,Month-to-Month,Credit Card,1,2,0,0,29.94,6.2,0,3,13,5.6,0.326,3.9,4,1
19,49,Male,Central,One Year,Bank Transfer,0,2,0,1,24.56,0.7,5,3,67,15,0.587,2.9,4,1
11,48,Male,West,Month-to-Month,Bank Transfer,0,1,1,0,14.61,0.1,1,5,3,57.8,0.084,2.8,8,1
47,57,Male,Central,Month-to-Month,Bank Transfer,0,4,0,0,43.67,0.4,2,6,50,2.6,0.101,4.5,5,0
1,62,Female,East,Month-to-Month,Digital Wallet,1,3,0,1,27.02,15.9,1,4,10,4.2,0.199,4.1,5,0
9,67,Male,East,One Year,Bank Transfer,0,2,1,1,24.99,10.5,0,2,71,2.9,0.336,2,,0
45,57,Female,North,Month-to-Month,Digital Wallet,1,2,0,0,31.66,4.8,1,4,8,23.8,0.216,1.8,5,0
1,33,Female,North,Month-to-Month,Credit Card,0,1,1,0,18.97,13,2,4,30,3.5,0.224,,6,1
11,43,Female,North,Month-to-Month,Invoice,0,2,1,1,17.89,1.7,2,2,16,21.7,0.467,3.9,6,1
36,70,Male,North,Two Year,Credit Card,1,3,0,1,46.02,42.5,1,5,7,13,0.127,3.6,6,0
43,54,Male,South,Month-to-Month,Digital Wallet,1,2,0,1,59.32,2.7,0,6,21,15.2,0.398,4.1,7,0
9,66,Female,South,Month-to-Month,Credit Card,0,2,1,1,47.72,15.9,2,5,16,1.5,0.033,2.6,5,0
6,46,Female,Central,One Year,Bank Transfer,0,2,1,1,55.92,0.1,1,1,2,0.6,0.47,5,4,0
29,67,Male,South,Two Year,Invoice,1,1,1,0,66.12,5.2,2,2,11,11.5,0.182,3.2,3,0
8,18,Female,West,Month-to-Month,Bank Transfer,0,3,0,1,26.49,10.3,1,5,11,4.1,0.34,3.1,4,0
1,18,Female,East,Two Year,Credit Card,0,2,1,0,8.54,19,3,4,58,0.8,0.305,3.8,8,0
46,60,Female,West,Month-to-Month,Credit Card,0,1,1,1,15.3,6.5,2,3,9,11,0.28,5,10,0
7,33,Female,West,Month-to-Month,Bank Transfer,0,1,0,0,61.22,16.5,0,4,14,15,0.502,4.7,5,0
59,70,Male,South,One Year,Credit Card,1,1,1,0,28.01,9.8,1,0,155,3.7,0.256,2.7,7,0
24,62,Male,Central,Month-to-Month,Bank Transfer,0,2,1,1,18.67,12.9,1,1,,1.1,0.103,2.7,8,1
3,71,Female,North,One Year,Digital Wallet,1,1,0,0,13.75,0.7,0,2,0,17,0.461,4.4,4,0
8,40,Male,South,One Year,Credit Card,0,1,0,0,18.95,5.6,2,1,1,7,0.315,2.3,8,0
12,63,Female,Central,Month-to-Month,Digital Wallet,0,2,1,1,27.33,1.5,2,2,14,1.9,0.097,3.8,6,0
10,36,Female,Central,One Year,Credit Card,1,2,0,1,24.31,2.2,2,1,55,10.1,0.313,2.6,5,0
1,71,Female,East,Two Year,Invoice,1,4,0,0,49.76,12.2,2,3,28,5.4,0.605,5,7,0
16,25,Female,South,One Year,Credit Card,0,5,0,0,18.35,0.1,0,0,3,11.6,0.294,3.4,8,0
12,40,Female,South,Month-to-Month,Digital Wallet,1,2,0,0,56.2,5.7,1,5,11,7.7,0.195,3.7,3,0
3,21,Male,South,Two Year,Digital Wallet,0,2,0,1,107.27,49.2,3,4,12,2.5,0.33,2.8,1,0
10,27,Male,North,Month-to-Month,Invoice,1,5,1,1,17.6,5.1,0,6,21,2.2,0.176,3.3,4,1
26,24,Male,East,Two Year,Digital Wallet,0,1,1,0,39.15,6.3,2,1,14,0.5,0.316,3.5,4,0
16,18,Female,South,Month-to-Month,Credit Card,0,5,1,0,25.65,22.2,2,3,13,1.3,0.142,4.8,6,1
15,37,Male,East,Month-to-Month,Digital Wallet,1,4,1,0,32.67,8.3,0,4,5,2.4,0.544,2.8,2,1
25,70,Female,West,Month-to-Month,Invoice,0,1,0,0,38.98,13.1,2,4,9,2.9,0.345,2.8,6,0
12,74,Female,West,Two Year,Digital Wallet,0,4,0,1,23.13,3.6,0,2,28,5.2,0.269,,4,0
9,69,Male,Central,Month-to-Month,Digital Wallet,1,1,0,1,36.07,10.4,1,4,62,2.6,0.281,3.4,7,1
5,53,Male,West,Month-to-Month,Credit Card,0,1,1,0,19.48,29.7,0,1,46,0.1,0.586,4.7,6,0
28,62,Male,North,Month-to-Month,Credit Card,0,3,1,1,34.94,5.5,0,5,8,2.9,0.147,4.9,6,0
65,75,Male,West,Month-to-Month,Bank Transfer,0,3,0,0,17.75,7,1,5,19,14,0.117,3.1,,0
13,39,Female,Central,Month-to-Month,Bank Transfer,0,3,0,0,71.43,5.7,2,5,,1.8,0.423,3.1,10,0
1,60,Male,East,Month-to-Month,Invoice,0,1,0,0,48.94,41.2,2,5,28,3,0.228,4.9,6,0
